0869-24,"4660 MARTIN LUTHER KING JR. AVE, #C609",SW,20032,6/20/2024,Unnamed: 0,Unnamed: 1,Unnamed: 2
0873-24,"4660 MARTIN LUTHER KING JR. AVE, #C915",SW,20032,6/20/2024,,,
8485-22,2715 SHIPLEY TERRACE UNIT 3,SE,20020,6/20/2024,,,
0218-24,2309 GOOD HOPE COURT UNIT 204,SE,20020,6/20/2024,,,
11442-23,1151 4TH STREET #PH04,SW,20024,6/20/2024,,,
9042-23,2410 HARTFORD STREET #103,SE,20020,6/20/2024,,,
0693-24,824 BARNABY STREET #203,SE,20032,6/20/2024,,,
10288-23,815 MALCON X AVENUE UNIT 2,SE,20032,6/20/2024,,,
5487-23,305 37TH STREET #2,SE,20019,6/20/2024,,,
5529-23,301 37TH STREET #202,SE,20019,6/20/2024,,,
0307-23,41 GALVESTON STREET #302,SW,20032,6/20/2024,,,
5488-23,301 37TH STREET #104,SE,20019,6/20/2024,,,
10374-23,2607 JASPER STREET UNIT 5,SE,20020,6/20/2024,,,
1533-22,104 GALVESTON STREET #T1,SW,20032,6/20/2024,,,
7623-23,1201 OAK DRIVE #F-002,SE,20032,6/20/2024,,,
563-ADM-21,4430 20TH STREET,NE,20018,6/21/2024,,,
7999-23,2100 RHODE ISLAND AVENUE,NE,20018,6/21/2024,,,
9666-23,1326 FLORIDA AVENUE #302,NE,20002,6/21/2024,,,
6558-23,"320 FLORIDA AVENUE, #714",NE,20002,6/21/2024,,,
8870-23,"5009 HUNT STREET, #HW00921",NE,20019,6/21/2024,,,
3259-23,"55 M STREET, #201",NE,20002,6/21/2024,,,
8847-23,"5007 HUNT STREET, #13",NE,20019,6/21/2024,,,
0918-24,611 EDGEWOOD STREET #221,NE,20017,6/21/2024,,,
0671-24,601 EDGEWOOD STREET #636,NE,20017,6/21/2024,,,
0561-24,515 EDGEWOOD STREET #3,NE,20017,6/21/2024,,,
7533-23,4651 NANNIE HELEN BURROUGHS AVE #701,NE,20019,6/21/2024,,,
0786-23,"3674 HAYES STREET, UNIT 303",NE,20019,6/21/2024,,,
0944-24,440 PENN STREET #424,NE,20002,6/21/2024,,,
7798-22,3685A JAY STREET UNIT 302,NE,20019,6/21/2024,,,
0862-24,3509 JAY STREET UNIT 202,NE,20019,6/21/2024,,,
5771-23,3594 HAYES STREET UNIT 102,NE,20019,6/21/2024,,,
8807-23,"2027 RHODE ISLAND AVE., #004",NE,20018,6/21/2024,,,
0844-24,"3708 HAYES STREET, UNIT 304",NE,20019,6/21/2024,,,
9636-23,3511 JAY STREET UNIT 203,NE,20019,6/21/2024,,,
1636-22,1917 M ST. #2,NE,20002,6/24/2024,,,
9373-22,901 H STREET UNIT 732,NE,20002,6/24/2024,,,
9530-23,2108 MARYLAND AVENUE UNIT 103,NE,20002,6/24/2024,,,
9161-22,2103 I STREET UNIT 5,NE,20002,6/24/2024,,,
7664-23,1517 DOWNING STREET,NE,20018,6/24/2024,,,
10195-23,4020 MINNESOTA AVENUE #573,NE,20019,6/24/2024,,,
10258-23,4020 MINNESOTA AVENUE #372,NE,20019,6/24/2024,,,
10665-23,901 21ST STREET UNIT 202,NE,20002,6/24/2024,,,
5825-23,2102 MARYLAND AVENUE UNIT 301,NE,20002,6/24/2024,,,
4327-23,1615 FRANKLIN STREET #209,NE,20018,6/24/2024,,,
1845-23,2109 I STREET UNIT 11,NE,20002,6/24/2024,,,
7038-23,4903 ALABAMA AVENUE #2,SE,20019,6/25/2024,,,
2404-23,"2412 AINGER PLACE, UNIT 218",SE,20020,6/25/2024,,,
0870-24,3700 9TH STREET #1227,SE,20032,6/25/2024,,,
0548-24,3070 STANTON ROAD #302,SE,20020,6/25/2024,,,
9470-23,35 PARKER ROW #1266,SW,20024,6/25/2024,,,
8737-23,"1912 Q ST., #3",SE,20020,6/25/2024,,,
6778-22,2401 JAMES BANKS ROAD UNIT C202,SE,20020,6/25/2024,,,
4053-23,1615 MORRIS ROAD UNIT 103,SE,20020,6/25/2024,,,
0995-24,3213 WISCONSIN AVENUE UNIT 2,NW,20016,6/25/2024,,,
8511-23,1612 SAVANNAH STREET UNIT 203,SE,20020,6/25/2024,,,
7471-23,2664 DOUGLASS PLACE UNIT 104,SE,20020,6/25/2024,,,
0898-23,4953 G STREET UNIT B10,SE,20019,6/25/2024,,,
7583-23,2710 SHERIDAN ROAD UNIT 3,SE,20020,6/25/2024,,,
8043-22,1611 SAVANNAH STREET UNIT 301,SE,20020,6/25/2024,,,
0523-23,"1741 28TH ST., #311",SE,20020,6/25/2024,,,
7897-23,"120 TRENTON PL., #10",SE,20032,6/25/2024,,,
